Game ID,Game Name,Platform,Genre,Release Date,Sales (Million $),Player Count (Million),Region,Age Group,Gender,Rating
GAME35883,Upon.,PS5,Shooter,2020-07-02,41.5,40.47,North America,36-45,Male,3
GAME35884,School final.,Xbox,Adventure,2023-11-17,78.38,24.51,Asia,36-45,Male,4
GAME35885,Rock.,Nintendo Switch,Adventure,2016-08-03,67.46,24.15,South America,46+,Male,2
GAME35886,Down bit.,Xbox,Sports,2021-03-19,44.38,6.46,South America,36-45,Female,3
GAME35887,Mind maybe your.,PS5,Shooter,2016-09-05,46.09,24.56,Europe,26-35,Male,7
GAME35888,Admit red seek wish.,PS5,Adventure,2023-08-17,42.08,38.02,North America,36-45,Female,5
GAME35889,Identify teach through.,PS5,RPG,2017-12-08,69.55,15.63,Asia,46+,Male,6
GAME35890,Hundred draw.,Xbox,RPG,2024-02-17,58.54,13.94,North America,26-35,Female,1
GAME35891,Rock else.,Xbox,Shooter,2020-02-09,78.4,17.7,Europe,19-25,Male,4
GAME35892,Hot quite test.,PS5,Adventure,2022-03-23,36.83,37.28,Australia,26-35,Female,3
GAME35893,Thousand piece training.,PS5,Sports,2020-02-06,76.95,2.2,North America,36-45,Male,9
GAME35894,Project bring value.,Nintendo Switch,Adventure,2014-11-11,85.06,49.84,South America,36-45,Female,5
GAME35895,Method time else accept.,PC,Strategy,2020-11-15,55.24,17.55,North America,19-25,Female,3
GAME35896,Almost section.,Nintendo Switch,Adventure,2022-08-14,96.62,44.67,Asia,19-25,Female,8
GAME35897,Candidate material.,PS5,RPG,2015-07-06,44.68,47.85,Australia,46+,Male,8
GAME35898,Across who hear.,Xbox,RPG,2021-11-27,28.91,27.53,Asia,46+,Female,6
GAME35899,Figure road purpose.,PS5,Shooter,2021-08-06,15.04,29.9,South America,46+,Male,2
GAME35900,Production before.,Xbox,Adventure,2016-09-10,1.17,29.2,Europe,19-25,Male,1
GAME35901,Value product authority.,Xbox,RPG,2016-08-15,71.62,48.27,Asia,26-35,Male,1
GAME35902,Hot easy performance.,PC,RPG,2017-07-09,18.26,27.9,Europe,26-35,Female,7
GAME35903,Blue house safe.,Mobile,Strategy,2023-04-12,95.65,43.36,Europe,36-45,Female,6
GAME35904,System deal ready.,PC,Strategy,2017-02-24,40.39,32.22,Asia,36-45,Female,1
GAME35905,Set common off.,Mobile,Action,2014-12-29,88.75,41.73,Europe,10-18,Female,4
GAME35906,Scientist religious.,PC,Strategy,2018-11-19,93.49,3.48,Europe,26-35,Male,3
GAME35907,Debate attack.,PC,Adventure,2022-08-15,95.85,28.2,Europe,26-35,Male,2
GAME35908,Situation series another.,PS5,Strategy,2019-12-10,11.48,35.5,North America,19-25,Male,6
GAME35909,House somebody center.,Mobile,Adventure,2014-11-03,23.06,3.43,South America,19-25,Male,10
GAME35910,Often within notice.,Nintendo Switch,Strategy,2017-10-22,87.99,25.28,Australia,26-35,Male,10
GAME35911,Surface tough.,PS5,Action,2021-02-01,54.86,49.51,Asia,10-18,Male,7
GAME35912,Claim size yourself.,PC,Adventure,2023-12-20,40.56,12.24,South America,19-25,Female,7
GAME35913,Agent less back.,PS5,Strategy,2019-08-29,67.91,7.87,Australia,46+,Female,9
GAME35914,Expert example.,PS5,RPG,2017-11-05,95.08,41.04,North America,10-18,Male,9
GAME35915,Amount by from.,Nintendo Switch,RPG,2021-07-17,40.14,34.91,Europe,10-18,Male,5
GAME35916,Important task fight.,Nintendo Switch,Strategy,2024-09-23,38.9,29.83,North America,26-35,Male,3
GAME35917,No but.,Nintendo Switch,Strategy,2017-02-20,99.74,26.02,Australia,46+,Male,2
GAME35918,Such place.,PC,Adventure,2021-01-25,1.02,49.73,Europe,36-45,Male,9
GAME35919,Current business.,Xbox,Strategy,2018-07-15,48.9,48.44,Europe,26-35,Male,10
GAME35920,Policy you compare.,Mobile,Strategy,2020-05-28,84.95,30.81,Europe,36-45,Male,7
GAME35921,Special can million.,Nintendo Switch,Strategy,2018-04-30,22.33,10.73,Australia,19-25,Male,3
GAME35922,Husband fire training language.,Xbox,Sports,2023-04-21,37.21,25.92,Europe,36-45,Female,4
GAME35923,Serious.,PS5,Adventure,2018-06-08,89.03,39.16,North America,26-35,Male,8
GAME35924,Now protect.,PS5,RPG,2020-02-02,85.19,0.65,North America,10-18,Male,3
GAME35925,Pass operation sell.,PC,RPG,2023-09-03,33.61,24.64,North America,36-45,Female,2
GAME35926,Name sea.,Mobile,Adventure,2018-01-22,93.55,5.85,Australia,19-25,Female,5
GAME35927,Better however.,Nintendo Switch,Action,2016-12-17,36.03,3.18,Australia,46+,Female,8
GAME35928,Per let today dark.,PS5,Shooter,2019-04-11,99.31,42.54,Australia,26-35,Female,7
GAME35929,Issue form success would.,Nintendo Switch,Strategy,2019-08-23,86.32,38.71,Europe,26-35,Female,7
GAME35930,Pay successful space.,Nintendo Switch,Sports,2019-05-19,63.39,44.79,North America,46+,Male,8
GAME35931,Occur loss better.,PS5,Strategy,2023-06-13,79.91,10.58,Europe,19-25,Male,4
GAME35932,Theory record week.,Nintendo Switch,Action,2018-12-13,23.14,19.26,North America,10-18,Female,6
GAME35933,Partner.,PS5,Sports,2018-10-16,81.42,3.66,Australia,46+,Male,1
GAME35934,Drug positive.,Xbox,Sports,2022-04-06,52.14,44.53,South America,19-25,Female,6
GAME35935,Shake.,Xbox,Action,2019-11-11,82.08,41.53,Europe,10-18,Male,3
GAME35936,Authority budget free.,PS5,Action,2018-08-26,65.65,21.68,Australia,26-35,Female,10
GAME35937,Serious.,Nintendo Switch,RPG,2019-03-11,94.69,11.06,Europe,10-18,Male,3
GAME35938,Also stand.,Xbox,Shooter,2018-03-12,9.36,21.92,North America,10-18,Male,8
GAME35939,Grow learn step.,Mobile,Sports,2016-08-19,90.49,20.44,Australia,46+,Male,7
GAME35940,Plant cost contain.,Nintendo Switch,Sports,2023-06-30,46.41,10.34,North America,46+,Female,4
GAME35941,Consumer nice.,Xbox,Action,2021-02-04,51.77,42.87,Australia,26-35,Male,5
GAME35942,Most operation.,Nintendo Switch,Adventure,2022-07-12,5.99,37.9,Asia,26-35,Male,10
GAME35943,Own alone statement teacher.,PS5,Shooter,2015-12-23,36.27,10.1,Australia,26-35,Female,2
GAME35944,Rule yeah gun both.,Xbox,Sports,2022-08-03,55.69,13.34,South America,36-45,Female,3
GAME35945,Project often.,PC,RPG,2021-09-02,92.08,44.84,North America,10-18,Female,8
GAME35946,But whether career it.,Mobile,Shooter,2018-06-01,96.2,37.58,Europe,46+,Female,5
GAME35947,Indicate soon.,Mobile,Strategy,2015-09-11,83.82,6.06,Australia,10-18,Male,5
GAME35948,Speech century smile.,PS5,Adventure,2017-01-29,79.27,43.92,Australia,36-45,Female,2
GAME35949,Notice fire.,PC,RPG,2017-02-14,91.66,34.08,Asia,36-45,Female,10
GAME35950,South can win.,PS5,Strategy,2018-02-11,54.74,39.52,Australia,19-25,Male,1
GAME35951,Maintain size physical.,Mobile,Action,2023-07-18,44.16,19.56,Australia,36-45,Female,3
GAME35952,Message blood.,PS5,RPG,2020-11-15,49.4,22.96,Asia,46+,Female,3
GAME35953,State anything rule.,Mobile,Action,2016-12-01,22.29,49.99,Australia,10-18,Female,10
GAME35954,Television half sure agreement.,PC,Shooter,2021-09-28,23.92,47.33,Europe,19-25,Male,6
GAME35955,Lead partner usually.,Xbox,Shooter,2018-01-30,56.67,24.92,Asia,10-18,Female,2
GAME35956,Area might up.,Nintendo Switch,Shooter,2023-03-14,43.82,18.15,South America,36-45,Male,2
GAME35957,Wind including high.,Nintendo Switch,Shooter,2016-10-26,92.1,7.74,Australia,26-35,Female,5
GAME35958,Significant describe.,PS5,Action,2018-12-04,19.14,26.58,Asia,19-25,Male,9
GAME35959,Detail after hundred.,Xbox,Sports,2016-09-19,36.69,45.0,Europe,26-35,Female,3
GAME35960,World only family maybe.,Xbox,Adventure,2016-06-20,41.98,47.39,Europe,36-45,Female,7
GAME35961,Next either.,Mobile,Sports,2015-05-12,99.46,28.69,North America,26-35,Female,9
GAME35962,Business side guess.,PC,Shooter,2019-11-01,62.21,3.21,North America,36-45,Female,9
GAME35963,Need oil.,PS5,Sports,2015-10-10,29.57,36.45,Australia,10-18,Male,4
GAME35964,Property simply.,Mobile,RPG,2022-06-01,99.06,17.74,Australia,36-45,Male,2
GAME35965,Stop member.,Mobile,RPG,2018-02-16,69.88,25.32,North America,36-45,Male,8
GAME35966,Apply positive interview.,Nintendo Switch,Adventure,2023-07-14,52.44,11.82,North America,46+,Male,5
GAME35967,Church difficult.,Xbox,Adventure,2022-05-25,41.58,1.25,North America,26-35,Male,10
GAME35968,Mother add begin.,PS5,Action,2018-11-08,52.56,44.84,Australia,19-25,Male,2
GAME35969,My three instead.,Nintendo Switch,Adventure,2024-05-19,33.4,39.28,South America,36-45,Male,8
GAME35970,Finish play economy.,PS5,RPG,2016-07-02,17.6,0.45,Australia,19-25,Female,7
GAME35971,Modern create room.,Nintendo Switch,Action,2014-10-15,89.44,35.49,Asia,19-25,Female,6
GAME35972,Increase lot join.,Mobile,Adventure,2017-06-13,48.77,9.07,Australia,46+,Female,3
GAME35973,Either just fall.,PC,Action,2024-05-24,14.86,32.82,North America,46+,Male,7
GAME35974,Art.,PS5,Sports,2023-09-16,15.06,21.54,Australia,19-25,Male,5
GAME35975,Pay as.,PC,Shooter,2018-02-23,17.36,47.27,North America,26-35,Male,1
GAME35976,Include attention.,Nintendo Switch,Sports,2021-06-30,62.64,44.09,North America,36-45,Male,4
GAME35977,Son traditional.,Mobile,Sports,2020-02-18,70.08,36.86,Australia,19-25,Female,8
GAME35978,Sport interest.,Xbox,Strategy,2017-07-13,96.27,41.71,Australia,10-18,Male,6
GAME35979,Service right all.,PS5,Adventure,2023-05-11,58.04,10.51,Asia,10-18,Male,3
GAME35980,Later option.,Xbox,Strategy,2019-01-23,39.49,35.76,Australia,10-18,Female,5
GAME35981,Feeling design teach.,PS5,Sports,2018-11-17,81.51,30.85,South America,19-25,Male,4
GAME35982,Account.,Mobile,RPG,2020-08-22,52.65,37.49,Europe,26-35,Female,4
GAME35983,Those rich her son.,Mobile,Action,2019-08-25,14.5,3.63,Australia,46+,Male,3
GAME35984,Account really can.,PS5,Sports,2017-08-02,38.64,4.02,South America,36-45,Female,1
GAME35985,Food hot.,Xbox,Adventure,2016-03-08,45.82,47.95,North America,36-45,Male,1
GAME35986,Practice time.,PC,RPG,2018-02-14,57.29,3.15,South America,19-25,Female,9
GAME35987,Soon perhaps.,Nintendo Switch,RPG,2015-10-03,58.0,14.04,South America,36-45,Male,10
GAME35988,Pay usually chair.,PC,Shooter,2016-07-20,65.36,26.2,Australia,46+,Male,3
GAME35989,Half difference million.,Mobile,Action,2018-06-14,9.62,39.17,Asia,26-35,Female,8
GAME35990,Itself team middle.,Xbox,Adventure,2020-09-02,57.34,7.16,North America,46+,Male,4
GAME35991,Recent answer guess.,Mobile,Strategy,2023-02-01,43.38,9.24,North America,19-25,Male,7
GAME35992,Newspaper hair success.,Nintendo Switch,Sports,2024-06-27,80.68,3.27,Asia,46+,Female,4
GAME35993,These soldier.,PC,Action,2024-06-26,65.7,12.78,South America,46+,Male,10
GAME35994,Game father.,PC,Adventure,2017-11-22,83.54,16.39,North America,19-25,Female,5
GAME35995,Hope perhaps.,Mobile,Strategy,2017-04-13,17.92,3.55,Australia,10-18,Female,9
GAME35996,Already discover community want.,PC,RPG,2015-03-28,46.55,18.86,North America,26-35,Female,5
GAME35997,More six back try.,Xbox,Shooter,2014-12-31,24.56,27.47,North America,19-25,Male,2
GAME35998,Partner article.,Mobile,Strategy,2021-06-06,59.35,49.08,Europe,10-18,Female,2
GAME35999,North their follow.,Nintendo Switch,Shooter,2017-08-14,66.99,32.53,South America,26-35,Male,9
GAME36000,Eight.,PC,Strategy,2018-02-13,14.0,49.2,Australia,36-45,Female,7
GAME36001,Relate let draw.,PC,Strategy,2023-12-15,35.23,1.81,South America,19-25,Female,4
GAME36002,About series would.,PC,Action,2023-11-17,91.66,15.78,Asia,19-25,Female,2
GAME36003,Morning his also.,Xbox,Strategy,2020-10-26,6.79,7.13,Europe,10-18,Male,8
GAME36004,Should let.,Xbox,Strategy,2023-06-21,51.68,8.13,Asia,10-18,Male,2
GAME36005,Expert save.,PC,Action,2015-07-15,75.67,21.0,South America,36-45,Female,7
GAME36006,Miss organization often.,PC,Sports,2021-05-27,7.82,22.36,Asia,46+,Male,3
GAME36007,Economic author effort.,Xbox,Adventure,2023-12-08,72.23,49.45,North America,46+,Male,4
GAME36008,Business strong early.,Nintendo Switch,Shooter,2021-09-05,40.39,7.91,Asia,10-18,Female,6
GAME36009,Tv level.,Xbox,Sports,2017-11-17,78.65,21.18,North America,10-18,Male,3
GAME36010,President morning.,Xbox,Sports,2021-06-17,91.22,29.02,South America,26-35,Male,9
GAME36011,Itself piece member.,Xbox,RPG,2023-03-18,43.88,9.43,North America,36-45,Male,1
GAME36012,Boy cold statement.,Nintendo Switch,Adventure,2017-02-13,25.45,28.59,South America,46+,Male,3
GAME36013,Daughter least million.,Mobile,Action,2014-10-03,36.32,37.15,Asia,46+,Male,5
GAME36014,Break religious.,Xbox,Strategy,2015-08-15,54.75,33.41,Australia,46+,Male,6
GAME36015,Current near.,Nintendo Switch,Shooter,2015-10-17,83.7,15.11,Asia,26-35,Male,1
GAME36016,Ask enter.,Xbox,Shooter,2019-02-20,64.23,3.71,South America,36-45,Male,8
GAME36017,Next suddenly.,Mobile,RPG,2021-03-25,6.37,0.96,North America,36-45,Female,9
GAME36018,Citizen onto season.,PC,RPG,2020-05-13,23.41,22.12,North America,36-45,Female,3
GAME36019,Enjoy style pretty.,Mobile,Sports,2015-03-04,9.3,7.06,South America,19-25,Male,7
GAME36020,Fish kid fire.,Mobile,Adventure,2020-09-02,13.83,47.64,Asia,46+,Male,3
GAME36021,Raise community.,Xbox,Shooter,2015-06-08,53.41,20.84,Asia,10-18,Female,10
GAME36022,Help five.,Mobile,Strategy,2017-02-21,86.86,27.59,North America,26-35,Male,6
GAME36023,Democrat art material bad.,Xbox,Adventure,2023-10-07,20.79,35.03,North America,36-45,Female,9
GAME36024,Official society ask.,Mobile,RPG,2019-12-11,57.84,20.82,North America,36-45,Male,6
GAME36025,Meeting today.,Mobile,Sports,2016-10-06,10.28,10.42,Europe,10-18,Male,10
GAME36026,Case mind.,Mobile,Shooter,2022-04-30,98.35,26.64,South America,36-45,Female,5
GAME36027,National her value.,Nintendo Switch,Adventure,2015-10-29,55.17,12.73,Europe,10-18,Male,8
GAME36028,Behind region doctor.,Nintendo Switch,RPG,2019-08-27,40.64,15.8,Asia,36-45,Female,1
GAME36029,Hospital attack.,Nintendo Switch,RPG,2016-03-31,92.42,13.49,Australia,46+,Female,2
GAME36030,Condition close final.,Mobile,Adventure,2016-09-27,65.15,20.96,Europe,10-18,Male,4
GAME36031,Pm stop onto.,Mobile,RPG,2015-02-02,55.06,33.12,Asia,46+,Female,5
GAME36032,About style.,Nintendo Switch,Adventure,2016-04-27,23.06,16.3,South America,46+,Male,3
GAME36033,Life.,Mobile,Strategy,2015-11-22,87.29,13.13,Asia,10-18,Female,6
GAME36034,Card trial.,Mobile,Strategy,2022-04-14,57.19,43.49,Asia,10-18,Male,9
GAME36035,Benefit radio war.,PS5,RPG,2020-05-24,69.08,21.44,Australia,10-18,Male,5
GAME36036,Different once table.,Mobile,Strategy,2019-05-08,32.82,46.35,Asia,19-25,Male,6
GAME36037,Become trial.,Nintendo Switch,RPG,2021-01-21,49.11,32.65,South America,46+,Female,8
GAME36038,Find Mr.,Nintendo Switch,Action,2017-07-03,1.97,39.75,South America,26-35,Female,9
GAME36039,Why trial.,PS5,Sports,2020-04-29,49.4,11.47,Australia,36-45,Female,2
GAME36040,Religious north already.,Mobile,RPG,2023-05-14,86.32,39.41,Europe,26-35,Female,1
GAME36041,Identify.,Nintendo Switch,RPG,2023-07-29,66.63,26.02,Australia,10-18,Male,7
GAME36042,Mean.,PS5,Adventure,2024-07-21,19.83,9.62,Europe,19-25,Male,8
GAME36043,Rise best.,Mobile,RPG,2023-02-21,13.13,49.72,Europe,36-45,Male,7
GAME36044,Drug service court.,PS5,RPG,2017-01-08,1.65,46.02,Asia,10-18,Female,9
GAME36045,Government idea.,Xbox,RPG,2022-04-14,93.34,32.79,Australia,10-18,Female,2
GAME36046,Then ability in.,PS5,Adventure,2021-09-03,67.18,6.13,Australia,46+,Male,8
GAME36047,Later effect.,Xbox,RPG,2023-11-07,68.53,6.29,Europe,36-45,Male,4
GAME36048,Analysis develop with response.,PC,Sports,2024-07-11,99.72,17.06,Asia,36-45,Female,8
GAME36049,Walk play.,Xbox,Strategy,2017-11-28,16.56,25.34,South America,19-25,Female,4
GAME36050,His I address.,Xbox,Strategy,2019-04-09,31.1,16.03,Europe,26-35,Male,7
GAME36051,Or after.,PS5,Strategy,2017-11-27,63.4,11.38,Asia,19-25,Male,6
GAME36052,Star cut.,Mobile,RPG,2016-11-01,27.24,44.59,North America,19-25,Female,1
GAME36053,Pull pull.,Xbox,Action,2023-09-09,3.66,22.19,Europe,10-18,Male,8
GAME36054,See south.,Mobile,Action,2017-04-26,79.23,39.24,Europe,10-18,Male,9
GAME36055,Door war.,PS5,Shooter,2015-12-14,25.18,15.92,South America,26-35,Female,4
GAME36056,Imagine determine.,PS5,Adventure,2018-05-01,73.51,45.82,South America,46+,Male,5
GAME36057,Debate guess case.,Mobile,Sports,2022-08-21,70.54,45.72,North America,19-25,Female,4
GAME36058,Read toward small fire.,PC,Sports,2019-08-31,27.89,17.54,Asia,26-35,Female,9
GAME36059,Again.,Mobile,Strategy,2017-07-06,50.6,30.35,South America,26-35,Female,7
GAME36060,More heavy.,Nintendo Switch,Strategy,2024-08-30,77.84,11.01,Australia,10-18,Male,8
GAME36061,Seat truth general.,Nintendo Switch,RPG,2016-08-05,30.83,44.0,Asia,46+,Male,5
GAME36062,Mean view increase.,Nintendo Switch,Action,2020-10-26,70.05,32.16,South America,26-35,Male,3
GAME36063,Green able.,Nintendo Switch,Adventure,2015-03-10,8.87,11.14,South America,19-25,Male,1
GAME36064,Day.,PC,Adventure,2021-03-24,62.38,3.26,Asia,19-25,Female,9
GAME36065,Impact deep student region.,Nintendo Switch,RPG,2017-02-26,95.51,0.86,Europe,10-18,Female,4
GAME36066,Floor than.,PC,RPG,2020-03-31,9.46,11.08,North America,46+,Male,10
GAME36067,Mrs.,Mobile,Strategy,2022-05-21,45.5,35.02,North America,26-35,Female,4
GAME36068,Medical spring.,Xbox,Action,2022-07-03,91.89,24.74,Europe,46+,Female,1
GAME36069,Open expect everybody.,PS5,Action,2016-10-15,58.89,36.15,Asia,26-35,Female,8
GAME36070,Avoid wonder.,Xbox,Action,2021-09-03,22.28,35.89,Asia,10-18,Male,6
GAME36071,Say.,PS5,Sports,2022-02-03,76.6,30.46,Europe,19-25,Male,5
GAME36072,Color reason.,Xbox,Adventure,2023-02-21,50.09,45.04,Europe,26-35,Male,8
GAME36073,Yes western yet.,Mobile,Action,2017-10-05,6.53,6.27,North America,10-18,Female,2
GAME36074,Kind home economy performance.,PS5,Strategy,2022-06-07,95.53,40.32,Australia,36-45,Male,7
GAME36075,Himself former top.,PC,RPG,2015-07-20,80.15,8.86,North America,26-35,Male,3
GAME36076,International.,Xbox,Strategy,2015-04-01,14.96,42.69,North America,10-18,Female,2
GAME36077,Never nation.,PC,Shooter,2019-02-09,27.99,14.98,Australia,26-35,Female,10
GAME36078,Be compare his.,Nintendo Switch,Strategy,2018-12-12,83.33,39.96,North America,46+,Male,9
GAME36079,Eat knowledge.,Mobile,RPG,2019-05-29,1.83,45.83,Asia,26-35,Male,1
GAME36080,Where listen.,Xbox,Sports,2015-12-15,44.05,36.89,Asia,46+,Female,3
GAME36081,Think tough.,Xbox,Adventure,2023-10-11,59.82,25.97,Europe,26-35,Female,1
GAME36082,It sister.,Mobile,RPG,2020-12-03,29.67,35.6,South America,26-35,Female,2
GAME36083,Tree fact.,PS5,RPG,2020-12-08,52.31,16.9,North America,26-35,Female,4
GAME36084,Upon find let.,Mobile,Action,2018-06-07,63.91,14.66,Australia,26-35,Male,1
GAME36085,Great listen them.,Mobile,Sports,2021-11-08,54.51,18.55,South America,46+,Female,3
GAME36086,Future continue factor.,PS5,Action,2021-11-29,85.92,49.58,Asia,19-25,Female,9
GAME36087,Citizen herself evening.,PS5,Shooter,2018-01-30,41.96,44.32,South America,46+,Male,8
GAME36088,Wide trouble.,Xbox,RPG,2019-08-20,35.35,28.98,Australia,46+,Male,1
GAME36089,Cause fund.,Mobile,Action,2020-09-13,74.15,28.43,Asia,36-45,Male,3
GAME36090,First stay never.,Mobile,Strategy,2014-10-18,15.47,41.82,Australia,10-18,Female,2
GAME36091,Official page process.,Nintendo Switch,Sports,2023-01-22,47.43,41.9,Europe,46+,Female,6
GAME36092,Movement financial likely.,Nintendo Switch,Adventure,2022-01-02,74.9,46.54,Australia,10-18,Female,3
GAME36093,Collection bar.,PC,RPG,2023-05-30,54.76,44.93,South America,46+,Female,9
GAME36094,End rate easy.,Xbox,Adventure,2016-10-20,20.74,12.5,Australia,26-35,Male,6
GAME36095,Require rock Republican.,PC,Adventure,2022-08-20,38.17,5.06,Europe,36-45,Male,10
GAME36096,Top pull her.,PC,Shooter,2024-03-10,22.41,10.6,South America,19-25,Male,10
GAME36097,Dog debate return.,Nintendo Switch,Shooter,2024-09-13,31.24,1.94,Australia,46+,Female,10
GAME36098,Visit agreement.,Mobile,Sports,2020-08-22,38.0,29.95,Australia,10-18,Female,5
GAME36099,Score important.,PS5,RPG,2020-09-20,36.94,38.54,North America,36-45,Female,3
GAME36100,Smile.,Nintendo Switch,Strategy,2016-03-08,8.11,30.05,South America,19-25,Male,3
GAME36101,Lead figure second.,Nintendo Switch,Strategy,2024-05-02,81.11,46.9,Australia,10-18,Female,4
GAME36102,Song too quite.,Nintendo Switch,Shooter,2020-08-25,50.95,2.51,Asia,19-25,Male,5
GAME36103,Former across.,PC,Strategy,2017-01-25,26.08,22.89,Australia,10-18,Male,8
GAME36104,The consumer turn.,Xbox,Shooter,2017-07-21,50.29,24.25,Australia,19-25,Male,10
GAME36105,Forward simply.,Nintendo Switch,Sports,2017-12-06,65.68,24.04,North America,36-45,Female,5
GAME36106,Sing admit good.,Xbox,Shooter,2023-10-14,48.05,35.02,Asia,46+,Male,7
GAME36107,Middle boy training.,PS5,RPG,2019-05-13,68.52,23.9,Asia,10-18,Female,3
GAME36108,Use admit.,Nintendo Switch,Sports,2020-07-25,48.88,15.15,Asia,26-35,Male,6
GAME36109,Her bag leader.,PS5,Strategy,2024-03-09,2.85,4.98,Europe,36-45,Male,3
GAME36110,Wish create.,Nintendo Switch,Adventure,2019-11-06,58.41,3.29,South America,36-45,Male,10
GAME36111,Market security strong.,PC,Strategy,2015-11-14,70.8,38.55,Australia,10-18,Female,8
GAME36112,Manage out once pull.,Xbox,RPG,2020-10-18,8.98,31.93,Europe,19-25,Male,4
GAME36113,Election expect.,Mobile,Adventure,2015-04-11,67.44,22.95,South America,46+,Female,4
GAME36114,Break.,PS5,Sports,2014-10-24,4.28,16.51,Asia,26-35,Male,6
GAME36115,Value game financial.,PS5,RPG,2023-11-04,21.54,49.33,Australia,36-45,Male,9
GAME36116,Piece several.,Xbox,Action,2020-06-13,34.27,46.62,Australia,46+,Female,8
GAME36117,Around yet generation ask.,PS5,RPG,2018-07-03,25.88,13.88,North America,10-18,Male,10
GAME36118,Effort kitchen.,PC,Shooter,2015-07-27,75.68,12.61,Australia,10-18,Male,6
